q1,q2,q3,q4,q5,q6,q7
-89.98929,-90.02098,2.585899,-57.918804,96.93045,111.68546,-28.382744
-89.99453,-89.96835,0.379667,-55.324932,97.72639,110.27474,7.7706285
-89.99747,-89.94977,-7.518395,-53.775978,103.07834,114.27942,37.640842
-89.99726,-89.956314,-13.377028,-51.724957,107.89202,123.758865,70.68285
-89.99236,-89.98893,-14.710072,-50.41641,105.108574,133.84128,105.26201
-89.98652,-90.03194,-7.2131376,-54.969715,100.478584,128.54579,126.85238
-89.99297,-90.0145,-2.7072213,-56.199745,65.55296,80.72674,69.111404
-89.9955,-90.00223,-2.9271128,-47.66633,24.04016,-11.315137,-49.631157
-89.998116,-90.02085,8.658678,-38.842167,-34.98202,-31.098297,-77.58251
-89.999954,-89.991425,11.982845,-40.77007,-61.934673,-55.2397,-12.40694
-90.00035,-89.96763,-0.3623965,-49.438572,-49.910534,-53.572056,84.37782
-90.00053,-89.9775,0.15984413,-45.649876,-70.7827,-73.55714,85.32115
-90.00288,-89.99901,8.086004,-42.473156,-92.59135,-81.776115,72.41407
-90.00076,-90.015465,1.9874132,-43.49601,-101.131905,-81.672134,14.373714
-90.00018,-90.01486,-3.531895,-43.762672,-94.906,-73.91298,-12.386346
-90.000275,-90.01156,-5.4379945,-44.922703,-95.734344,-62.920998,-12.466446
-90.002785,-90.00249,-2.593569,-39.574467,-93.16509,-59.82813,11.283016
-90.00491,-89.99472,-1.2165282,-32.408062,-105.64185,-59.0336,46.532417
-90.006744,-89.984924,-1.8278897,-28.885532,-107.566086,-67.2391,83.43185
-90.00721,-89.960785,8.01902,-27.114328,-97.21036,-84.66551,121.28813
-90.005974,-89.98105,-1.564585,-27.713356,-103.12268,-64.38202,57.852345
-90.005005,-89.98502,-0.8443768,-30.451834,-104.11947,-54.42093,32.084362
-90.00446,-89.98498,1.0726745,-31.678747,-100.73186,-52.07569,22.383127
-90.003975,-89.9839,1.0351121,-31.427011,-95.2772,-45.395714,22.390574
-90.003624,-89.982704,-0.5623057,-30.829836,-91.36498,-43.20426,30.779562
-90.004005,-89.96597,4.2321734,-30.4352,-85.23981,-40.743023,71.97919
-90.00582,-89.94499,9.573042,-35.32061,-91.01083,-42.921387,130.68422
-90.00347,-89.97043,1.3525951,-32.00979,-81.849106,-29.168081,63.83916
-90.00148,-89.98779,-0.07877186,-33.09106,-82.054146,-20.233511,22.209595
-90.00079,-89.99044,0.8544748,-34.057022,-81.15291,-18.712538,13.696568
-90.000755,-89.99152,1.024185,-34.125988,-82.86014,-17.438728,16.489582
-90.0018,-89.98508,-1.2682402,-34.53077,-81.384605,-18.587366,38.962593
-90.00494,-89.95398,2.9712255,-34.11478,-88.10652,-25.495617,94.548744
-90.00378,-89.98331,8.67853,-39.11902,-95.541336,8.510517,60.63965
-90.0,-89.999084,2.9762743,-33.985744,-87.58142,8.819668,30.77232
-89.99807,-90.0014,-0.834224,-37.614025,-90.61107,-10.464574,0.5609113
-89.998344,-90.01469,3.6483095,-31.517656,-90.47482,14.36326,14.575588
-89.998184,-90.01784,3.7809541,-31.231134,-93.2532,21.884459,13.816672
-89.998505,-90.0182,2.9013212,-30.96797,-96.02037,31.76802,13.149427
-89.99948,-90.01295,-0.6117556,-31.215828,-92.87092,26.38075,39.017696
-90.003555,-89.99501,3.209623,-32.932835,-95.32496,-12.096484,96.87638
-89.991,-90.04626,3.0231626,-31.89171,-91.17504,41.59371,-12.420892
-89.98959,-90.06138,4.097732,-34.594666,-95.88253,37.266247,-61.12983
-89.98945,-90.05033,6.3402343,-31.725086,-98.48098,57.257847,-21.754675
-89.99183,-90.03286,6.3883605,-35.28404,-89.08305,48.408638,21.97244
-89.99794,-90.01365,11.004232,-35.218887,-83.079,58.156467,53.777225
-90.00209,-89.99821,10.845133,-34.867218,-86.81781,71.64595,78.26374
-90.00529,-89.9976,12.572372,-41.614105,-96.844635,74.518295,124.417854
-89.99354,-89.984795,13.513861,-35.88339,-85.17489,98.710175,-116.57721
-89.9951,-90.00538,8.471563,-32.85801,-83.881195,59.624325,-82.51641
-89.996315,-90.00051,6.475391,-32.42687,-85.96695,16.41391,-43.48828
-89.99736,-89.99769,9.065924,-30.932243,-90.17457,62.855064,0.69109774
-89.99975,-89.982124,5.586061,-31.762077,-89.72929,37.670856,2.0607157
-90.001915,-89.97748,4.8000236,-39.013832,-98.90665,61.16943,64.74338
-89.999725,-89.982315,7.1556926,-37.2374,-102.88161,87.097145,105.916245
-89.994064,-89.98473,12.742046,-35.362232,-73.26991,-54.498993,-67.88939
-89.99663,-89.99631,7.929252,-30.687912,-74.50244,-20.079313,-59.716217
-89.99648,-90.01423,6.996841,-35.086586,-76.78059,40.899235,-75.03902
-89.99913,-90.01613,15.308186,-36.626335,-74.34147,-28.618422,-35.829887
-89.99751,-90.01716,11.775684,-36.23032,-75.54539,-27.040707,-0.1019503
-89.99636,-90.01075,3.8179872,-32.27473,-65.40452,-57.579075,70.70111
-90.00035,-89.99679,13.436752,-29.736984,-65.634636,-94.106125,110.17175
-89.99606,-90.02749,1.2657459,-33.881466,-71.719666,-51.863895,-60.029716
-89.99757,-90.03906,-6.024937,-29.248753,-64.2637,-39.45046,-68.86658
-89.999084,-90.039764,2.916065,-32.744812,-68.41423,-37.266502,-30.261902
-89.998116,-90.037025,5.7646613,-31.152643,-69.28244,-28.734842,-17.689259
-89.99759,-90.02188,5.383447,-26.69966,-74.86735,-6.301879,12.907456
-89.99955,-90.00462,1.8690946,-26.404688,-75.296844,4.1277537,7.9314604
-90.00013,-89.996826,2.9143064,-31.496,-80.88536,3.9977696,28.340887
-89.99832,-90.00055,-1.4276183,-32.78173,-72.28208,-19.563742,11.542373
-89.998245,-90.00281,-0.3711827,-33.323853,-63.933846,-13.872861,-0.73394614
-89.99844,-90.00359,-0.137687,-33.937874,-58.697445,-11.150812,-4.010618
-89.998886,-90.0018,0.40850136,-34.169205,-58.702084,-12.372063,-0.4096591
-89.99966,-89.99705,1.4442756,-33.792828,-64.524864,-17.433174,9.156021
-90.001015,-89.99103,1.1962268,-32.27364,-74.358025,-21.454363,30.199518
-90.003586,-89.959816,6.7530437,-33.064487,-79.121765,-27.313354,88.1761
-90.00097,-89.99125,1.7982271,-32.091293,-71.28527,-21.485874,26.069654
-90.00013,-89.99655,1.35169,-33.746555,-58.922348,-16.128342,8.9920845
-89.99998,-89.998535,0.48873398,-33.780678,-53.672703,-13.474473,5.1153297
-90.00003,-89.998055,0.74188113,-33.747765,-54.27815,-14.054404,6.096117
-90.00054,-89.99409,1.7837465,-33.48632,-61.2088,-17.98242,13.01613
-90.00138,-89.98933,1.7674844,-31.650688,-71.709274,-22.264122,32.926193
-90.00396,-89.95636,9.833736,-32.946003,-79.17052,-29.781328,91.01871
-90.00074,-89.99161,1.7631471,-32.38281,-68.64932,-22.160046,22.556059
-89.9991,-90.00099,0.15422127,-33.281494,-56.703457,-14.001703,3.9365404
-89.998215,-90.00537,-1.3253462,-32.852196,-53.62044,-10.331056,-6.1118646
-89.997734,-90.00892,-2.7128365,-32.566166,-51.739296,-9.508384,-10.000899
-89.997505,-90.009,-2.6860354,-31.291534,-55.340794,-13.102406,-2.7646325
-89.99915,-90.00853,2.9804285,-25.42003,-66.428535,-8.219773,9.226442
-90.00008,-89.994514,3.6726701,-28.118902,-72.78709,-8.765798,35.716232
-90.00007,-90.01583,-1.8239596,-29.046906,-58.136127,-30.609436,-32.889694
-89.9995,-90.0211,-4.4614196,-28.597084,-57.998375,2.0784655,-39.793068
-89.99292,-90.02879,-6.1519723,-25.261028,-65.08914,60.8019,-9.7078085
-89.993095,-90.02661,-4.754812,-29.598837,-61.58033,59.48719,11.712402
-89.99619,-90.019905,8.84692,-33.972855,-53.097977,-24.382545,41.88206
-89.99742,-89.99944,-0.18284252,-34.36071,-58.84578,64.65471,66.990585
-89.99939,-89.996574,1.3891227,-34.274906,-66.949646,89.09813,106.777374
-89.99424,-90.00238,3.5685804,-32.22299,-61.404186,95.95485,-125.2197
-89.9992,-90.00768,0.4502971,-23.963911,-58.709118,7.323081,-87.888084
-90.00084,-89.989136,3.5319307,-29.396708,-57.121582,17.512148,-33.388306
-90.001564,-89.984276,7.150533,-28.457369,-60.26507,70.10952,14.086737
-90.00177,-89.9741,1.2848165,-26.80624,-53.79484,58.946804,27.706064
-89.999855,-89.99475,-1.5638344,-30.72788,-55.383865,90.36361,66.07563
-89.99727,-89.98603,10.64073,-42.23318,-73.50585,91.30294,103.88314
-90.000656,-89.99355,3.0447748,-22.240458,-37.675297,-76.52311,-73.09557
-90.001144,-89.998,2.2683485,-23.515572,-45.38989,-46.339855,-60.36625
-89.99899,-90.007805,-4.324475,-25.307571,-49.258953,53.38273,-89.664665
-90.00179,-90.00853,-2.0516522,-28.640593,-38.417595,-21.301657,-28.513779
-89.99823,-90.01,4.127422,-30.726542,-39.012573,-20.3103,29.694155
-89.995804,-90.00057,-1.2234976,-31.07224,-47.278877,-12.654558,83.73684
-89.9972,-90.00428,8.244795,-32.796097,-44.47187,-69.32802,101.173416
-90.00073,-90.00738,-2.9309466,-26.763897,-30.55149,-34.970642,-43.73197
-89.997116,-90.023384,-1.1195529,-29.602827,-24.070494,-7.442527,-17.556334
-89.99869,-90.017235,-0.41968468,-28.864664,-24.170368,-4.629482,-21.31173
-89.99978,-90.011086,1.581476,-28.86739,-26.292273,-5.7891784,-14.291801
-90.000244,-90.00468,3.5744283,-27.830921,-30.732124,-9.8031645,-2.5393975
-90.00029,-89.99951,0.95248485,-27.585209,-35.455124,-20.293015,23.784071
-90.00138,-89.98988,4.5216956,-29.276718,-44.96892,-35.520218,64.70112
-90.00076,-89.99813,1.4620378,-28.291712,-36.102604,-15.585194,11.660283
-90.000565,-90.00224,1.0303333,-29.353743,-31.05466,-7.908275,-6.1762013
-90.00057,-90.00354,-0.89785886,-29.36822,-33.404472,-7.1131864,-8.123093
-90.00059,-90.00287,-0.7370055,-29.177492,-34.16481,-7.6208444,-6.9962444
-90.000374,-90.00204,1.437475,-29.082039,-34.80707,-9.749987,-1.5005695
-90.000336,-89.998505,0.97240615,-30.533127,-38.8181,-17.90908,14.499082
-90.00187,-89.99019,1.6100633,-29.706974,-50.802654,-32.88668,40.099266
-90.00014,-90.00031,1.7504461,-30.268206,-38.068512,-15.741543,9.771199
-90.00048,-90.00272,-0.2636378,-28.812788,-36.85559,-9.326563,-3.866631
-90.00056,-90.0024,-2.1440213,-28.806574,-34.898003,-8.534111,-5.5027394
-90.00052,-90.002556,-1.763221,-28.778843,-35.678642,-8.921399,-4.98989
-90.000336,-90.00285,0.45732662,-28.889805,-37.725655,-10.442386,-1.7769407
-90.00016,-90.00012,1.7500513,-30.72761,-40.984886,-17.62851,13.083275
-90.00178,-89.99115,0.517576,-30.559141,-50.661213,-32.092373,35.115887
-90.00012,-90.00182,2.6926553,-29.51444,-37.44309,-14.776152,6.633873
-90.00047,-90.00504,0.38229534,-28.926582,-36.8417,-9.453322,-6.498496
-90.00008,-90.00702,-2.87377,-29.662012,-27.748306,-8.750516,-4.90861
-90.00034,-90.00823,-0.60386205,-29.607325,-31.288933,-8.438681,-8.605255
-90.000565,-90.00723,3.2650888,-28.857382,-29.574266,-8.245603,-8.675215
-90.00054,-90.002426,3.656469,-27.020134,-30.72375,-15.395037,11.960882
-90.00024,-89.99656,6.1656337,-28.236855,-34.733044,-37.212326,71.46702
-89.99891,-90.01199,3.368984,-26.814777,-22.049273,-15.670797,12.149183
-89.99847,-90.01778,-0.5217612,-26.424404,-11.459836,-8.851064,-9.7775545
-89.99723,-90.023254,-4.179894,-26.873997,-2.372256,-10.696972,-9.343947
-89.99639,-90.01275,-10.090634,-33.88447,-26.500496,39.075226,12.242272
-89.99932,-89.99756,-3.2471058,-29.21408,-20.46887,-36.86546,25.771645
-89.997604,-89.984726,-0.81156087,-27.980171,-30.361969,64.94632,60.5236
-89.99776,-89.97761,5.171024,-34.052517,-42.397625,79.00949,96.44634
-89.995346,-89.9979,1.0581253,-26.594858,-22.78408,112.183655,-130.41649
-89.99894,-90.0049,5.5598025,-22.356724,-30.396164,34.230995,-94.7519
-90.000824,-89.983345,3.338539,-27.498398,-22.528765,19.65954,-29.965528
-90.0021,-89.97348,2.2364557,-26.427711,-26.219465,56.2445,7.9862623
-90.00179,-89.96981,0.3507907,-24.11144,-27.869566,50.09223,23.556473
-90.00131,-89.983246,-3.1589901,-25.36998,-19.150557,81.714775,68.18371
-89.99791,-89.99314,4.1789813,-37.015347,-42.13216,99.941795,109.57703
-90.00065,-89.99537,7.404672,-20.023588,-15.907777,-84.91776,-75.995186
-90.00065,-89.994255,6.756166,-25.323837,-14.5815,-35.04934,-58.6033
-89.99939,-89.99381,0.6291883,-31.559498,-10.585869,14.519727,-60.158443
-90.00189,-89.98234,8.444532,-32.798233,-9.481919,-89.21957,-15.910938
-90.001564,-89.987305,1.9051111,-35.73461,-10.202009,-73.48304,24.37054
-90.00357,-89.9816,3.9254282,-36.71357,-11.491839,-53.158157,57.852123
-90.003296,-89.98041,7.4176364,-26.051916,-13.519704,-65.41945,85.68055
-89.99948,-90.0128,5.7744594,-28.88859,-6.9703217,-12.798166,2.6620462
-89.99901,-90.01114,-18.108753,-28.47797,12.109245,-34.939037,19.572962
-89.99567,-89.99838,-8.306652,-30.13989,9.238798,-14.322329,-19.897226
-89.99529,-89.99904,-7.8506145,-28.388695,8.93584,-11.4750185,-19.644703
-89.99768,-89.99822,-13.415078,-27.419876,11.35127,-21.577919,-1.3438342
-89.99946,-90.00802,-14.579594,-25.267082,11.399399,-33.626896,38.231674
-90.00052,-90.011246,3.3804357,-26.692694,-31.402096,-36.936344,27.663437
-89.99874,-90.00181,-12.867608,-26.193823,11.913701,-24.067022,20.071579
-89.9955,-89.99972,-8.620151,-25.910465,7.9614515,-8.402821,-15.581915
-90.00076,-89.988144,0.31436417,-31.28654,6.6786895,-10.750272,3.5652933
-90.00123,-89.98809,1.7819765,-31.958954,6.9054728,-9.937846,9.775393
-89.99638,-89.99949,-8.161695,-26.921997,8.564746,-7.702397,-11.918755
-89.99914,-90.00112,-10.888363,-25.429567,10.091231,-20.48714,21.487947
-89.99989,-90.006195,-7.422945,-25.241219,-2.6354227,-34.176804,44.24959
-89.998566,-89.99926,-10.48003,-26.494247,8.629778,-12.075262,8.598745
-90.00229,-89.98649,5.671991,-32.673336,8.393543,-9.62368,24.130505
-90.00214,-89.98572,3.513807,-31.580938,14.284636,-12.094649,28.205002
-90.00224,-89.98566,4.1767364,-31.757086,13.51858,-11.4349575,28.699997
-90.00262,-89.98654,7.1454215,-33.258453,7.2790627,-8.219727,26.780878
-89.99896,-89.999954,-9.849152,-26.536835,8.229086,-13.231264,13.117148
-90.00011,-90.00527,-9.858835,-23.495377,0.2653362,-32.426056,44.034863
-89.997925,-89.99768,-8.613458,-26.856527,7.1450915,-8.903208,-2.1953874
-90.00058,-89.988075,-0.01017025,-31.910675,9.82921,-15.02601,8.932495
-90.0,-89.98577,-3.1456378,-32.818863,15.762095,-20.82617,6.5193276
-90.000145,-89.98296,-2.410313,-33.5095,14.3660145,-16.394926,11.301719
-90.000206,-89.98363,-1.4345047,-32.139736,6.4290376,-8.280967,1.6102344
-89.997734,-89.99648,-8.237938,-27.630808,6.408506,-17.225714,-6.3612294
-90.000084,-90.01024,-2.6524365,-23.070087,-2.6997056,-42.12673,45.994564
-89.99634,-89.99908,-3.4225342,-30.671175,3.5880644,-15.28502,-17.754307
-90.00138,-89.96242,-8.457628,-31.434244,21.58901,-1.0755577,48.58295
-89.99605,-89.96802,3.8670232,-33.949223,4.9005327,54.654896,-34.692265
-89.99476,-89.98798,2.7483594,-34.757256,4.7455845,58.12404,-7.6159506
-89.9968,-89.9954,-10.019464,-39.117382,-19.732586,81.5475,24.847952
-90.004814,-89.972305,-3.996812,-28.854595,0.6809498,86.45738,32.233425
-90.00197,-89.98323,6.4150863,-29.532867,-8.908883,76.72912,94.23894
-90.000145,-89.98431,1.28069,-27.69707,-0.3650543,108.01893,-112.754585
-90.000786,-89.98525,-1.2322896,-32.837986,-3.4592981,45.932354,-70.751625
-90.00049,-89.98101,0.32772133,-32.975723,-7.218507,58.956818,-17.877863
-90.00093,-89.975204,3.284454,-30.767868,-12.159537,73.418594,9.676621
-90.00118,-89.96903,3.3365095,-28.133347,-12.748062,75.10928,31.562136
-90.00102,-89.97993,6.965656,-23.178051,7.1159134,71.21549,62.14849
-89.99763,-90.00515,-0.7975247,-28.50587,-10.779397,99.09332,105.59091
-90.00008,-89.987404,7.0307364,-17.649199,14.046445,-70.856064,-62.481445
-90.00094,-89.987434,-2.4373505,-28.908804,9.450473,-22.112803,-48.316463
-90.00018,-89.99242,0.5491817,-40.822037,13.400247,21.922165,-62.663673
-90.00469,-89.97311,-3.5910466,-47.05018,10.140101,-64.408226,-11.7998085
-90.006226,-89.98231,-0.30137375,-42.827667,21.060001,-51.07746,50.770073
-90.007805,-89.97084,-4.9001374,-31.130606,31.343578,-88.25094,72.407524
-90.00139,-89.95911,-9.425076,-32.09457,22.450727,-29.916063,75.99869
-90.00268,-89.94919,2.2352712,-33.719807,29.86238,-60.38163,-58.112408
-90.00255,-89.954216,0.334007,-28.402231,39.959564,-27.49585,-54.949562
-90.00183,-89.96421,1.8866785,-22.787245,41.29297,-15.635516,-43.918056
-90.00147,-89.96813,3.3209207,-24.009022,35.768627,-21.30228,-9.987375
-90.00159,-89.97234,3.3818777,-26.636238,32.240936,-26.666025,37.100582
-90.00132,-89.973785,-0.30453613,-31.743746,30.642567,-29.472599,53.75326
-90.00078,-89.97847,-1.3732054,-35.706596,31.356224,-28.227972,32.99238
-90.00092,-89.98262,-3.0985663,-32.87403,33.566822,-29.40551,22.334642
-90.00107,-89.99089,-0.85504556,-32.32265,35.72176,-18.66,5.396243
-90.00158,-89.99359,0.4385135,-32.45876,37.981625,-9.715315,3.0991325
-90.001686,-89.994415,-0.7288506,-32.41945,40.479755,-9.012387,11.066294
-90.00142,-89.99461,-0.66464734,-31.918337,38.970306,-12.083852,20.069353
-90.00145,-89.99287,-0.19763401,-32.082134,36.160442,-13.832864,28.544065
-90.00192,-89.98801,3.5871599,-31.529264,30.249756,-15.840457,41.751526
-90.00168,-89.993866,0.17441341,-31.285086,39.24475,-10.867127,31.488556
-90.00169,-89.99433,-0.6656506,-30.506908,44.728413,-8.670721,26.917887
-90.00193,-89.99353,-1.8984349,-30.81936,48.451927,-6.8741746,25.914337
-90.00189,-89.99358,-1.5380509,-30.699787,48.25952,-6.980524,27.04327
-90.00169,-89.99439,-0.05607441,-30.37083,44.928432,-9.177012,30.57786
-90.001854,-89.99289,0.13814136,-30.70262,41.270576,-10.400801,38.20607
-90.0022,-89.989265,2.844858,-30.661833,34.376408,-12.94201,46.415993
-90.00143,-89.995224,0.05818531,-31.51967,39.152992,-11.612792,24.882715
-90.001656,-89.99421,-0.67448545,-31.213427,43.26323,-7.950565,8.262976
-90.00143,-89.99498,-1.4375155,-29.736578,43.441566,-7.56674,1.8596164
-90.00099,-89.99393,-1.0318758,-28.839046,43.882572,-9.217585,14.081751
-90.0015,-89.986725,1.1105621,-27.06605,39.871346,-9.736394,28.950096
-90.00167,-89.9737,4.7378783,-25.012623,34.464123,-27.898823,45.073547
-90.00199,-89.96874,-0.46173218,-28.92299,33.961765,-31.621681,91.44231
-90.000824,-89.96623,-1.174288,-23.728764,42.58908,-11.874268,-15.573938
-90.001305,-89.97108,-0.5530417,-25.606224,44.650604,20.554865,-28.24042
-90.00169,-89.97108,-3.9075282,-28.310392,41.39342,25.185171,21.290201
-90.00303,-89.977615,-5.363791,-26.564257,41.233135,6.204775,73.16648
-90.00699,-89.97992,-6.3931656,-28.727625,46.50915,31.350094,69.19008
-90.00964,-89.96777,-0.2328532,-35.989788,28.452967,94.07211,85.463615
-90.00778,-89.97939,-8.945437,-31.884405,26.869305,85.14042,106.54475
-90.0055,-89.97309,0.58129954,-30.022062,36.328323,83.02334,-10.61631
-89.999435,-89.98588,-4.257548,-29.874035,33.634224,33.21804,-81.1765
-90.00167,-89.985054,0.7469537,-34.024845,33.767845,-1.7276369,-46.543175
-90.00114,-89.97128,4.80306,-33.59854,27.652588,63.24523,-0.9895366
-90.00239,-89.96837,1.9433115,-30.268854,35.99185,79.83052,28.179535
-90.00113,-89.9764,-3.6403239,-20.005568,31.47086,91.499344,80.755974
-89.99479,-90.00808,-4.601485,-15.622644,24.772762,95.94668,113.54788
-89.99878,-89.98196,-3.9454815,-20.116299,55.313683,-10.8855,-17.62456
-90.00175,-89.9862,-0.7620137,-31.121025,44.053875,-29.99285,-60.11291
-90.003174,-89.97939,-1.720897,-42.531673,36.504364,42.25736,-66.42589
-90.00712,-89.95972,-4.8130937,-42.676537,49.586067,23.49372,-38.81565
-90.008804,-89.96612,1.2680643,-37.100517,50.7863,39.56426,53.30896
-90.00088,-89.999596,-5.4232574,-29.480162,54.124115,-58.222336,106.09487
-90.00021,-89.98595,-2.66943,-27.713285,56.237606,-105.8483,114.39923
-89.9986,-89.98036,-6.6506057,-27.476078,58.2899,-55.078335,22.82757
-89.99797,-89.98907,3.752035,-30.690413,56.423412,9.997667,-57.921654
-89.99972,-89.989075,5.483299,-30.576942,58.298122,5.767228,-32.608414
-90.00046,-89.99073,4.1747394,-29.363955,58.853577,-4.6184096,0.18212788
-90.00067,-89.989555,1.5953205,-28.647419,61.116505,-9.341702,20.34375
-89.99982,-89.98344,-4.1163898,-29.123512,64.294395,-15.257021,61.02348
-89.99916,-89.97728,-8.704464,-31.478144,66.40993,-19.749256,98.667725
-90.00055,-89.98801,-4.7288423,-30.99585,66.19117,-8.638009,22.833166
-90.00134,-89.99236,-1.9824135,-32.345364,64.74713,-5.205998,-8.343321
-90.00148,-89.992035,-1.7642071,-32.595905,64.83835,-5.7265325,-8.334151
-90.00156,-89.99184,-1.2759707,-32.624367,64.93915,-5.76866,-6.8984036
-90.00152,-89.991936,-1.2050393,-32.411724,65.27921,-5.7746572,-3.4271152
-90.001915,-89.988594,-2.8111784,-31.91989,69.333824,-4.417211,22.32338
-90.00189,-89.97957,-0.24553517,-34.38004,69.71839,-6.757737,57.268925
-90.00216,-89.98959,-1.9651139,-31.808529,68.81287,-4.102484,20.50117
-90.00213,-89.99113,-0.7360327,-32.25421,66.05428,-5.0308537,5.6335897
-90.00223,-89.990906,-0.851208,-32.42031,65.822334,-5.1475425,5.18591
-90.00226,-89.990875,-0.7135737,-32.359715,66.064445,-5.0375237,6.4786844
-90.00224,-89.99105,-0.65688825,-32.04714,66.64592,-4.7613044,9.8715725
-90.00248,-89.98855,-1.5173533,-31.513071,69.97168,-3.4434342,29.70919
-90.00214,-89.9806,1.1912143,-33.793484,69.59937,-6.052535,55.629326
-90.0015,-89.98932,-1.6419013,-31.782013,68.28471,-5.220662,8.0774555
-90.00146,-89.99191,-0.9099448,-32.130074,67.938705,-5.5179334,-6.300001
-90.00136,-89.99205,-2.1212533,-31.787289,68.79742,-5.802529,-8.798592
-90.00124,-89.99219,-2.0452254,-31.37973,69.57133,-5.4736395,-9.652442
-90.0009,-89.989105,-0.14915398,-30.366316,70.41119,-8.376087,9.047743
-89.99975,-89.985214,-1.7745821,-29.787258,69.77726,-9.924003,46.03661
-89.99889,-89.985954,-1.5830071,-32.099094,70.608734,-14.917587,73.96045
-89.996254,-89.98781,-1.0717204,-32.514397,69.51857,-3.7338822,-39.45718
-89.99853,-89.9849,0.89680266,-30.282276,66.258316,28.393843,-44.049545
-89.99835,-89.98663,-3.7640927,-31.332485,68.29164,30.246042,23.01846
-90.00067,-89.98134,-3.674907,-35.57528,66.18236,40.856365,61.291756
